,sstb_id,zuco_id,content,control_id,sstb_label,pred_confidence,gold_confidence,uncertainty
261,8001,181.0,"after that, it just gets stupid and maudlin.",,-1,0.9121975,0.011135602,0.47726651766528005
262,8032,228.0,the movie is virtually without context -- journalistic or historical.,,-1,0.6973173,0.052012693,1.084889521326487
263,8056,48.0,the movie will reach far beyond its core demographic.,,1,0.824265,0.824265,0.7843363383056362
264,8089,313.0,"that is essentially what's missing from blackboards -- the sense of something bigger, some ultimate point.",,0,0.70771635,0.14895692,1.1638583651665357
265,8123,300.0,largely a for-fans artifact.,,0,0.8368455,0.058019973,0.7950020143815442
266,8144,310.0,"i didn't laugh at the ongoing efforts of cube, and his skinny buddy mike epps, to make like laurel and hardy'n the hood.",,-1,0.43440065,0.22362843,1.5351527420101585
267,8239,356.0,"``my god, i'm behaving like an idiot!''",,0,0.8750473,0.8750473,0.623807989964267
268,8254,275.0,"why he was given free reign over this project -- he wrote, directed, starred and produced -- is beyond me.",,-1,0.6086048,0.24528837,1.3387602495450897
269,8292,117.0,better at putting you to sleep than a sound machine.,,-1,0.7773379,0.7773379,0.8727650018650683
270,8301,43.0,bullock's complete lack of focus and ability quickly derails the film.1,,-1,0.8277515,0.01851726,0.7476270714355969
271,8367,49.0,how did it ever get made?,,-1,0.94799864,0.021398477,0.34565836343420486
272,8380,293.0,it's never a good sign when a film's star spends the entirety of the film in a coma.,37.0,-1,0.8962593,0.01869417,0.5513396603702053
273,8457,205.0,"as written by michael berg and michael j. wilson from a story by wilson, this relentless, all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all.",,-1,0.63932496,0.076298155,1.211736185383606
274,8480,385.0,"too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",,-1,0.463888,0.09544976,1.358523377895013
275,8508,47.0,flaccid drama and exasperatingly slow journey.,,-1,0.7477464,0.04812915,0.9921988697046984
276,8510,89.0,"suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.",,-1,0.93645495,0.008981572,0.37870781799605224
277,8585,62.0,"but here's the real damn: it isn't funny, either.",,-1,0.9371333,0.011292539,0.38142389700546586
278,8610,23.0,"the acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from gilligan's island -- and the cgi scooby might well be the worst special-effects creation of the year.",,-1,0.89620686,0.016123235,0.5455733400607516
279,8649,149.0,aaliyah rarely dampens her diva persona enough to spark genuine chemistry with townsend.,,0,0.48392963,0.16438498,1.4651516755253746
280,8681,186.0,"it's badly acted, blandly directed, and could have been scripted by someone who just graduated from elementary school.",,-1,0.8851903,0.011586176,0.5684331020307852
281,8720,398.0,the sort of movie that gives tastelessness a bad rap.,,-1,0.90752923,0.012153852,0.4965729030901745
282,8770,75.0,"only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry.",,0,0.45346236,0.1950804,1.5075488386160742
283,8801,315.0,"while obviously an extremely personal work, it remains inextricably stuck in an emotionally unavailable rut.",,0,0.9018499,0.9018499,0.5225401335873228
284,8863,271.0,"the movie is as far as you can get from racy, to the point where it almost stops the blood flow to your brain; it has a dull, costumey feel.",34.0,-1,0.8134119,0.020320393,0.786939725683072
285,8919,72.0,`how many more voyages can this limping but dearly-loved franchise survive?',,0,0.47131544,0.103484794,1.3747491670819902
286,8921,400.0,"fans of the tv series will be disappointed, and everyone else will be slightly bored.",44.0,0,0.9492928,0.9492928,0.3219237687148948
287,8954,76.0,"showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.",,-1,0.523416,0.29989734,1.4517609343465456
288,8974,52.0,could the country bears really be as bad as its trailers?,,-1,0.8879318,0.01740777,0.5759441003419167
289,9027,169.0,an atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding.,,-1,0.54177934,0.54177934,1.3094599092828947
290,9033,59.0,"a lousy movie that's not merely unwatchable, but also unlistenable.",,-1,0.8044033,0.042612534,0.8609515135773019
291,9049,66.0,"like a documentary version of fight club, shorn of social insight, intellectual pretension and cinematic interest.",,0,0.6081848,0.2139078,1.3553866723172519
292,9066,55.0,"the stupidest, most insulting movie of 2002's first quarter.",9.0,-1,0.9517978,0.006972031,0.3074517941079225
293,9080,322.0,"... pitiful, slapdash disaster.",,-1,0.95738983,0.010350553,0.28821626553518354
294,9104,371.0,"a gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.",,-1,0.9274821,0.012684479,0.42375205205750677
295,9119,227.0,"you come away wishing, though, that the movie spent a lot less time trying to make a credible case for reports from the afterlife and a lot more time on the romantic urgency that's at the center of the story.",,0,0.47917128,0.12516108,1.4130971706407758
296,9188,148.0,"cox offers plenty of glimpses at existing photos, but there are no movies of nijinsky, so instead the director treats us to an aimless hodgepodge.",,-1,0.62811196,0.12380253,1.2934535699584186
297,9282,323.0,"as it stands, there's some fine sex onscreen, and some tense arguing, but not a whole lot more.",,0,0.5044386,0.09937251,1.3582227522213048
298,9284,395.0,the picture doesn't know it's a comedy.,,0,0.8694123,0.09072988,0.6749541684783339
299,9285,130.0,"a stupid, derivative horror film that substitutes extreme gore for suspense.",16.0,-1,0.89464056,0.014710376,0.5472082931311789
300,9325,188.0,"despite its raucous intent, xxx is as conventional as a nike ad and as rebellious as spring break.",,0,0.513792,0.2876772,1.4738017149331706
301,9330,369.0,"an amateurish, quasi-improvised acting exercise shot on ugly digital video.",39.0,-1,0.59054327,0.062796704,1.2293404155172485
302,9348,364.0,a generic family comedy unlikely to be appreciated by anyone outside the under-10 set.,,-1,0.4749156,0.2291106,1.5171095261601886
303,9355,374.0,"a profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.",,-1,0.87105274,0.022675212,0.6410560440279726
304,9366,317.0,"the good is very, very good... the rest runs from mildly unimpressive to despairingly awful.",,0,0.6459129,0.20283487,1.2863125923206185
305,9396,152.0,... would be a total loss if not for two supporting performances taking place at the movie's edges.,,0,0.83107597,0.83107597,0.767629341661545
306,9429,144.0,"for those for whom the name woody allen was once a guarantee of something fresh, sometimes funny, and usually genuinely worthwhile, hollywood ending is a depressing experience.",,-1,0.5925724,0.15404826,1.3649114154873359
307,9435,338.0,"like being trapped inside a huge video game, where exciting, inane images keep popping past your head and the same illogical things keep happening over and over again.",,0,0.67656344,0.67656344,1.0517073606516676
308,9439,70.0,everything was as superficial as the forced new jersey lowbrow accent uma had.,,-1,0.7019417,0.031061053,1.0226295659396891
309,9453,183.0,"plods along, minus the twisted humor and eye-popping visuals that have made miike... a cult hero.",,0,0.41698027,0.22608122,1.5416724323217168
310,9491,229.0,"after sitting through this sloppy, made-for-movie comedy special, it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work.",,-1,0.9222671,0.014553611,0.4482137464290021
311,9500,154.0,"loud, chaotic and largely unfunny.",,-1,0.9056261,0.012035149,0.502866909168138
312,9506,7.0,"bread, my sweet has so many flaws it would be easy for critics to shred it.",,-1,0.63360256,0.06970362,1.2050673001224241
313,9509,16.0,"frida is certainly no disaster, but neither is it the kahlo movie frida fans have been looking for.",,0,0.48942956,0.16198376,1.4598941658884987
314,9516,276.0,"if you enjoy being rewarded by a script that assumes you aren't very bright, then blood work is for you.",,-1,0.5976242,0.5976242,1.2411669744864804
315,9518,15.0,the film's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film's production design.,,0,0.5115953,0.10256179,1.361749514451223
316,9599,36.0,"for the rest of us, sitting through dahmer's two hours amounts to little more than punishment.",,-1,0.65971875,0.040518515,1.104311092131797
317,9600,246.0,narc can only remind us of brilliant crime dramas without becoming one itself.,,0,0.56634396,0.07042333,1.2648053019169698
318,9620,302.0,"if you're over 25, have an iq over 90, and have a driver's license, you should be able to find better entertainment.",,-1,0.7351275,0.7351275,0.9389198483459563
319,9642,235.0,"a thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `the thing' and a geriatric `scream.'",,-1,0.94605285,0.007467851,0.3342282029773804
320,9644,200.0,"nothing sticks, really, except a lingering creepiness one feels from being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams.",,-1,0.95708954,0.009310233,0.2878611643568146
321,9703,207.0,this is one of the biggest disappointments of the year.,30.0,-1,0.95650417,0.008253334,0.2885852758104411
322,9725,53.0,"at times, the movie looks genuinely pretty.",,1,0.8478839,0.13355939,0.6965012298699945
323,9730,132.0,it's 51 times better than this.,,0,0.7878801,0.024167012,0.854048559928296
324,9731,219.0,"it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing, let alone funny.",,-1,0.495161,0.22507295,1.500488778815505
325,9760,5.0,presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency.,,0,0.42161494,0.17371632,1.492168946097366
326,9768,365.0,"an amalgam of the fugitive, blade runner, and total recall, only without much energy or tension.",,0,0.6902006,0.22088084,1.1608687907465876
327,9824,145.0,bella is the picture of health with boundless energy until a few days before she dies.,,0,0.5218936,0.17270021,1.4498001601440587
328,9830,340.0,the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects.,,0,0.653116,0.04602542,1.1271569235071106
329,9852,147.0,what should have been a cutting hollywood satire is instead about as fresh as last week's issue of variety.,,-1,0.5306598,0.37507114,1.3369163375538642
330,9857,19.0,"the movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",,-1,0.6040851,0.05958258,1.2104438217536972
331,9885,196.0,"a loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.",28.0,-1,0.9360956,0.010224561,0.383287544005878
332,9902,368.0,"co-writer/director jonathan parker's attempts to fashion a brazil-like, hyper-real satire fall dreadfully short.",,-1,0.8609928,0.017629456,0.6579011857363695
333,9917,105.0,"rob schneider's infantile cross-dressing routines fill the hot chick, the latest gimmick from this unimaginative comedian.",,-1,0.4356621,0.14215805,1.4475518309493292
334,9920,27.0,the film is so bad it doesn't improve upon the experience of staring at a blank screen.,5.0,-1,0.95972556,0.0073786066,0.27121952112005115
335,9982,96.0,deserves high marks for political courage but barely gets by on its artistic merits.,,0,0.48029628,0.124151364,1.4111018279254655
336,10011,382.0,"thanks largely to williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",,-1,0.49330482,0.39458984,1.3861954724101644
337,10023,64.0,it's a fanboy `what if?',,0,0.92113286,0.024239304,0.46837316580217603
338,10032,236.0,"one of those staggeringly well-produced, joylessly extravagant pictures that keep whooshing you from one visual marvel to the next, hastily, emptily.",,0,0.6825142,0.058446996,1.120358277335853
339,10035,305.0,it's the funniest american comedy since graffiti bridge.,,1,0.8555597,0.12315073,0.6828881581192624
340,10041,163.0,"stitch is a bad mannered, ugly and destructive little ****.",,-1,0.9641328,0.0068042204,0.24814935987451822
341,10061,231.0,"for all the complications, it's all surprisingly predictable.",,0,0.37332803,0.28349194,1.5757580178615185
342,10064,278.0,but his showboating wise-cracker stock persona sure is getting old.,,0,0.61886704,0.211921,1.336511662376384
343,10065,14.0,"if deuces wild had been tweaked up a notch it would have become a camp adventure, one of those movies that's so bad it starts to become good.",,0,0.55156106,0.36216182,1.3091166319117726
344,10098,349.0,distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,,-1,0.65410465,0.050735157,1.1383922061226763
345,10176,402.0,"bray is completely at sea; with nothing but a savage garden music video on his resume, he has no clue about making a movie.",,-1,0.67692167,0.044716757,1.0951009912214664
346,10223,350.0,godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... in praise of love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,,-1,0.60263073,0.07926649,1.255847671538106
347,10256,376.0,it isn't that stealing harvard is a horrible movie -- if only it were that grand a failure!,,-1,0.9365795,0.014338633,0.3897811789458305
348,10267,167.0,"like life on the island, the movie grows boring despite the scenery.",22.0,-1,0.86840695,0.016673196,0.6339468401849194
349,10283,122.0,"apparently, romantic comedy with a fresh point of view just doesn't figure in the present hollywood program.",,-1,0.53764164,0.11041685,1.3625855221170673
350,10357,143.0,"if legendary shlockmeister ed wood had ever made a movie about a vampire, it probably would look a lot like this alarming production, adapted from anne rice's novel the vampire chronicles.",19.0,0,0.42844978,0.3608643,1.527926203003554
351,10394,170.0,"even by the intentionally low standards of frat-boy humor, sorority boys is a bowser.",,-1,0.45155746,0.20482445,1.5160463294125548
352,10507,51.0,"it briefly flirts with player masochism, but the point of real interest -- audience sadism -- is evaded completely.",,0,0.64415795,0.64415795,1.1664390508340576
353,10544,343.0,"the problem is that for the most part, the film is deadly dull.",,-1,0.92875135,0.010960137,0.41469320988861
354,10558,290.0,"i have no problem with ``difficult'' movies, or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out.",,0,0.41200432,0.23141953,1.5461721863988913
355,10598,217.0,i'm not sure which will take longer to heal: the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche.,,-1,0.8171193,0.028063621,0.7994346952248822
356,10599,218.0,"while serving sara does have a long way to go before it reaches the level of crudity in the latest austin powers extravaganza, there's nothing here to match that movie's intermittent moments of inspiration.",,0,0.5504589,0.16982672,1.42260798321614
357,10613,378.0,those unfamiliar with mormon traditions may find the singles ward occasionally bewildering.,,0,0.6714794,0.6714794,1.1468145405007297
358,10629,394.0,"feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",,0,0.5205275,0.33856326,1.4176920311238774
359,10637,94.0,"even as i valiantly struggled to remain interested, or at least conscious, i could feel my eyelids... getting... very... heavy...",13.0,-1,0.7141897,0.030711617,1.0039204332655784
360,10693,335.0,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,,-1,0.77344835,0.77344835,0.8946118720128454
361,10739,341.0,visually sumptuous but intellectually stultifying.,,0,0.42495552,0.19754577,1.5174208147582504
362,10758,102.0,"even a hardened voyeur would require the patience of job to get through this interminable, shapeless documentary about the swinging subculture.",,-1,0.5154312,0.16969223,1.452016156600426
363,10774,193.0,after that it becomes long and tedious like a classroom play in a college history course.,27.0,-1,0.4724388,0.060825832,1.269863655644147
364,10799,71.0,"despite the holes in the story and the somewhat predictable plot, moments of the movie caused me to jump in my chair...",,0,0.50180733,0.3692583,1.4109678534404433
365,10816,239.0,"in a strange way, egoyan has done too much.",,0,0.77937824,0.77937824,0.875204919732859
366,10833,11.0,the film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,,-1,0.8803608,0.016965363,0.5987837403417994
367,10839,28.0,weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes.,,0,0.465485,0.39579183,1.4380895174815083
368,10893,397.0,"starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",43.0,-1,0.8758105,0.018056808,0.6155750084848135
369,10918,214.0,"feels like nothing quite so much as a middle-aged moviemaker's attempt to surround himself with beautiful, half-naked women.",,0,0.49521294,0.1427171,1.4336168506718447
370,10920,392.0,"this picture is murder by numbers, and as easy to be bored by as your abc's, despite a few whopping shootouts.",,-1,0.5075542,0.1733321,1.4606789227243857
371,10966,175.0,attal pushes too hard to make this a comedy or serious drama.,,-1,0.83971184,0.025988016,0.7374848245575899
372,10997,8.0,"slow, silly and unintentionally hilarious.",1.0,0,0.46448398,0.17710531,1.4867074650365666
373,11002,283.0,this stuck pig of a movie flails limply between bizarre comedy and pallid horror.,,-1,0.78552055,0.026455414,0.8655424184594338
374,11010,125.0,"no french people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",,-1,0.8883001,0.015524313,0.5699831816630118
375,11063,362.0,adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio.,,0,0.7409677,0.19153804,1.0396563643230599
376,11141,42.0,"this hastily mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again, even though harris has no immediate inclination to provide a fourth book.",,-1,0.67255527,0.08291322,1.1795975294428966
377,11191,82.0,"the movie is almost completely lacking in suspense, surprise and consistent emotional conviction.",,-1,0.48783445,0.14974341,1.4460619452449046
378,11192,140.0,festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,,-1,0.5820881,0.11194773,1.3308448340304544
379,11255,404.0,men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic.,,-1,0.59946454,0.59946454,1.2644059582016665
380,11257,78.0,"a zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",,-1,0.89735365,0.014212163,0.5368823257863877
381,11314,187.0,"the sort of picture in which, whenever one of the characters has some serious soul searching to do, they go to a picture-perfect beach during sunset.",,-1,0.5692023,0.5692023,1.0979250323399592
382,11315,330.0,"aptly named, this shimmering, beautifully costumed and filmed production doesn't work for me.",,0,0.44889793,0.39956683,1.4600635687995984
383,11318,366.0,"everything its title implies, a standard-issue crime drama spat out from the tinseltown assembly line.",,0,0.7641465,0.17957613,0.9750430843331805
384,11327,112.0,what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film so poorly plotted and scripted.,,-1,0.5450473,0.07035385,1.276813044608886
385,11353,316.0,"a dim-witted and lazy spin-off of the animal planet documentary series, crocodile hunter is entertainment opportunism at its most glaring.",,-1,0.59546566,0.07856302,1.2608366302656597
386,11358,403.0,"it's not a particularly good film, but neither is it a monsterous one.",46.0,0,0.902458,0.902458,0.5270787557435923
387,11376,157.0,"harris is supposed to be the star of the story, but comes across as pretty dull and wooden.",,0,0.641046,0.641046,1.137921317624614
388,11399,245.0,"some movies can get by without being funny simply by structuring the scenes as if they were jokes: a setup, delivery and payoff.",,0,0.6069968,0.15658872,1.3479358679339224
389,11411,328.0,an awful movie that will only satisfy the most emotionally malleable of filmgoers.,,-1,0.8318945,0.027349401,0.7610596043985857
390,11439,195.0,"blade ii has a brilliant director and charismatic star, but it suffers from rampant vampire devaluation.",,0,0.6469189,0.20398292,1.2836915767214692
391,11504,326.0,"the venezuelans say things like ``si, pretty much'' and ``por favor, go home'' when talking to americans.",,0,0.8664074,0.037543647,0.681678346161768
392,11563,174.0,"a bittersweet contemporary comedy about benevolent deception, which, while it may not rival the filmmaker's period pieces, is still very much worth seeing.",,1,0.5498304,0.34938255,1.3381942546411003
393,11604,370.0,"``the kid stays in the picture'' is a great story, terrifically told by the man who wrote it but this cliff notes edition is a cheat.",,0,0.5358516,0.09062153,1.326906001369069
394,11627,345.0,an exhilarating experience.,,1,0.9268802,0.057189453,0.4327569346696953
395,11661,46.0,"reassuring, retro uplifter.",,1,0.90350306,0.08118432,0.5186961493578882
396,11783,141.0,under-rehearsed and lifeless,18.0,-1,0.8984628,0.011008193,0.5241225459579115
